time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,1.1449237596160722,-5.387539971797034,25.048835460455347,6.247026384144384,0.05570851877860594,0.0,0.2713952766393304,-3.1973760484742977,5.79520250006592,0.10626650745904163,0.08651870958142194,0.0,430.4167936647722,432.7541364479536,431.2783161096045,431.45008788978816
4.14,1.1601900649788237,-5.580364787663704,25.396538775825256,6.252949063488,0.06117063798877975,0.0,0.23701074023848404,-3.229661206090236,5.795005584282889,0.07596471624640477,0.09880479505340312,0.0,437.68290209792605,438.71145594856654,438.98040137306754,436.4663286474234
4.199999999999998,1.173041990634095,-5.775162389727535,25.748260767562478,6.257628106461446,0.067968122480635,0.0,0.1907341460958298,-3.2631497108192042,5.928423362677175,0.08174226030046959,0.1326812557891971,0.0,476.99769091819536,479.5880223535767,479.06430793276445,479.5078347661353
4.259999999999997,1.183373899306105,-5.971735095478137,26.102073552047795,6.2623501952659275,0.07580567973883046,0.0,0.15301632926832176,-3.288977747089883,5.865720058290639,0.07180025177141358,0.12616630442539542,0.0,418.9215701134894,418.3713397367827,419.07957424170667,418.21965165613756
4.319999999999996,1.1911917636097422,-6.169831443849783,26.453775916593294,6.266163245910022,0.08347491325057987,0.0,0.10691482094620489,-3.313940832373801,5.857765645027986,0.03692887796860539,0.13093614624951322,0.0,435.41737771151793,435.8315778890517,437.5620603103746,434.65148805563314
4.379999999999995,1.1962338577955096,-6.369353307002276,26.803527426774306,6.268230077782691,0.09140747954945994,0.0,0.0605055584847565,-3.3366703427667277,5.800897301095417,0.02895513731642043,0.13463907325808222,0.0,418.9436020535727,419.2827227633611,420.5566470656759,419.86584192863114
4.439999999999993,1.1979509143060403,-6.570281231532269,27.154284549439254,6.269608754970875,0.10028129040345668,0.0,-0.0040882188567750895,-3.3608013409451725,5.890494582049614,0.007012732291102193,0.1661255942688552,0.0,464.9766447383808,467.4559053134566,466.0648760456148,464.3464447604685
4.499999999999992,1.1956828012981995,-6.772630938654843,27.509641467516687,6.270310155743445,0.11082585535086054,0.0,-0.07247822640210436,-3.3841617947220173,5.9543082227547925,0.019702606869297746,0.1901456849617073,0.0,457.47559044465055,459.4127212133833,458.9317196129588,459.93792224347624
4.559999999999991,1.1891727648070562,-6.97636503029143,27.86816097291987,6.271264016543306,0.12265402597086439,0.0,-0.14558775980518243,-3.4069076583530906,5.996012604680741,0.006928327446191378,0.20833883284206622,0.0,452.20133354274935,453.70157820855155,453.5412467387523,452.51380532199073
4.6199999999999894,1.1783513252873494,-7.18142695042047,28.226749269488813,6.271556568973477,0.13496822747068205,0.0,-0.21616361205075954,-3.428493747754098,5.9570000070323665,0.00041749042875830877,0.19818498954190422,0.0,428.1570290868472,427.335194995641,428.163873594893,427.60938970905886
4.679999999999988,1.1626762319149573,-7.387821480194087,28.58599732171303,6.271713171603045,0.1471565205122447,0.0,-0.30744947469939277,-3.4513396114787556,6.01743248697017,0.0066697098056086816,0.21154256103976707,0.0,459.4496688645165,460.54640841419575,458.6601428315474,459.1564721166623
4.739999999999987,1.1416453296905709,-7.595561262856999,28.946441193837575,6.271937067648452,0.15958623389058602,0.0,-0.3946494450379494,-3.47332468750784,5.997279653777661,-0.002909730922523051,0.19654319447843638,0.0,435.7198269873189,434.50678987185466,435.21832785914216,434.4155766091342
4.799999999999986,1.1146228780156404,-7.804662174772556,29.309020528009853,6.271686415287814,0.1714433890561784,0.0,-0.5071960276741108,-3.496747464623079,6.087965960740855,-0.006842184351770613,0.1996855934211021,0.0,469.84206376391745,470.12151620705254,470.1823994108763,469.8776609500796
4.859999999999984,1.081307386223805,-8.015133375292764,29.673003749094697,6.270857788141363,0.18326118592987584,0.0,-0.6043045486594653,-3.5190307313888995,6.044792897126765,-0.033803904652445156,0.1908826493702168,0.0,429.417905032984,428.70973753792185,430.38246491809304,428.09389681925217
4.919999999999983,1.0405256570745474,-8.227061903846314,30.042086242137223,6.269091138869058,0.19415847569519418,0.0,-0.7561843666537502,-3.5454737827748284,6.256434010417344,-0.02190567313230116,0.14734774327491856,0.0,509.18855108353813,506.08994415785224,505.9266343871066,506.7825598165314
4.979999999999982,0.9917519797843163,-8.440520867900888,30.416915874312473,6.267441553132624,0.20313642711478153,0.0,-0.8703418418367243,-3.56996613707225,6.237704467470338,-0.04204608510540698,0.15384493511816716,0.0,439.18699386325915,439.7469477155242,442.19822076660694,440.53534755547815
5.0399999999999805,0.9351235460566628,-8.655551064949409,30.79469269822821,6.264924810626837,0.212497978902074,0.0,-1.018063736516402,-3.597966881318465,6.353826001720524,-0.04174576170946311,0.16006043480498786,0.0,482.66360120635414,483.1534213067602,482.6040367488115,482.6259154149344
